evicted_count,layer_bin,layer_label,layer_source,layer_source_label,policy,retained_count,retention_fraction,role,token_bin
4528.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9716.0,0.6821117663577647,user,39
4259.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,11026.0,0.7213608112528623,user,40
3909.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,10306.0,0.7250087935279634,user,41
3350.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,10625.0,0.7602862254025045,user,42
3059.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9307.0,0.7526281740255539,user,43
2799.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9034.0,0.7634581255810022,user,44
2140.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8024.0,0.7894529712711531,user,45
1242.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6035.0,0.8293252714030507,user,46
130.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4444.0,0.9715784871010057,user,47
4057.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,640.0,0.1362571854375133,system,0
2468.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,4258.0,0.6330657151352959,system,1
995.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,6120.0,0.8601546029515109,system,2
687.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,7998.0,0.9208981001727116,system,3
568.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,8454.0,0.9370427843050322,system,4
379.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,7945.0,0.9544690052859203,system,5
249.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,8352.0,0.9710498779211719,system,6
271.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,7463.0,0.964959917248513,system,7
